Time Interval,F1,F2,F3,F4,F5,F6
1222,255,255,255,255,255,255
1223,255,255,255,255,255,255
1224,255,255,255,255,255,251
1225,235,223,223,219,211,211
1226,211,203,199,195,187,187
1227,199,191,187,183,175,175
1228,187,183,183,179,175,175
1229,183,179,179,175,171,175
1230,183,179,179,175,175,175
1231,191,183,183,179,175,175
1232,199,191,187,183,175,175
1233,199,199,195,195,191,191
1234,195,195,195,195,199,199
1235,179,183,183,187,187,187
1236,151,151,151,155,155,155
1237,107,103,107,107,107,107
1238,35,31,31,27,27,27
1239,0,0,0,0,0,0
1240,0,0,0,0,0,0
1241,0,0,0,0,0,0
1242,0,0,0,0,0,0
1243,0,0,0,0,0,0
1244,0,0,0,0,0,0
1245,0,0,0,0,0,0
1246,0,0,0,0,0,0
1247,0,0,0,0,0,0
1248,0,0,0,0,0,0
1249,0,0,0,7,15,23
1250,0,11,15,19,27,31
1251,0,0,3,7,15,15
1252,0,0,0,0,0,0
1253,0,0,0,0,0,0
1254,0,0,0,0,0,0
1255,0,0,0,0,0,0
1256,0,0,0,0,0,0
1257,0,0,0,0,0,0
1258,0,0,0,0,0,0
1259,0,0,0,0,0,0
1260,0,0,0,0,0,0
1261,0,0,0,0,0,0
1262,0,0,0,0,0,0
1263,27,31,35,35,35,39
1264,91,95,95,95,95,99
1265,171,171,171,167,167,163
1266,191,191,187,187,183,183
1267,211,211,207,207,207,207
1268,231,235,235,239,239,239
1269,255,255,255,255,255,255
1270,255,255,255,255,255,255
1271,255,255,255,255,255,255
1272,255,255,255,255,255,255
1273,255,255,255,255,255,255
1274,255,255,255,255,255,255
1275,255,255,255,255,255,255
1276,215,219,223,223,227,231
1277,191,191,195,195,199,199
1278,175,171,171,171,175,175
1279,163,163,163,167,167,167
1280,171,171,171,175,175,175
1281,191,191,195,199,203,203
1282,223,223,227,227,235,235
1283,251,255,255,255,255,255
1284,255,255,255,255,255,255
1285,255,255,255,255,255,255
1286,255,255,255,255,255,255
1287,255,255,255,255,255,255
1288,255,255,255,255,255,255
1289,255,255,255,255,255,255
1290,255,255,255,255,255,255
1291,255,255,255,255,255,255
1292,255,255,255,255,255,255
1293,255,255,255,255,255,255
1294,255,255,255,255,255,255
1295,255,255,255,255,255,255
1296,255,255,255,255,255,255
1297,255,255,255,255,255,255
1298,255,255,255,255,255,255
1299,255,255,255,255,255,255
1300,255,255,255,255,255,255
1301,255,255,255,255,255,255
1302,255,255,255,255,255,255
1303,223,223,219,219,219,219
1304,199,199,199,195,195,195
1305,179,179,179,179,179,179
1306,151,151,155,155,155,151
1307,115,115,115,115,115,115
1308,63,63,63,59,59,59
1309,55,51,51,47,47,43
1310,35,31,31,27,23,23
1311,11,7,3,3,0,0
1312,0,0,0,0,0,0
1313,0,0,0,0,0,0
1314,0,0,0,0,0,0
1315,0,0,0,0,0,0
1316,0,0,0,0,0,0
1317,0,0,0,0,0,0
1318,3,7,7,7,11,15
1319,39,35,35,35,35,35
1320,55,51,47,43,43,43
1321,71,67,67,67,63,63
1322,83,83,83,83,83,87
1323,91,91,95,95,99,103
1324,91,95,99,99,107,111
1325,99,103,107,107,115,119
1326,111,115,119,119,127,131
1327,127,127,131,131,139,143
1328,131,135,139,139,147,151
1329,155,163,167,171,183,187
1330,175,183,183,187,199,203
1331,183,191,195,199,207,211
1332,183,191,195,199,207,211
1333,167,179,183,187,199,203
1334,147,155,163,167,179,183
1335,119,127,131,139,147,151
1336,95,99,103,107,111,115
1337,75,79,79,83,87,87
1338,55,59,59,59,59,63
1339,23,23,23,23,27,27
1340,159,159,159,159,163,163
1341,239,239,239,243,243,243
1342,255,255,255,255,255,255
1343,255,255,255,255,255,255
1344,199,199,199,199,203,203
1345,51,51,51,55,55,55
1346,0,0,0,0,0,0
1347,0,0,0,0,0,0
1348,0,0,0,0,0,0
1349,55,103,123,143,183,207
1350,255,255,255,255,255,255
1351,211,195,179,171,151,139
1352,127,111,103,95,79,75
1353,71,59,55,47,35,31
1354,43,35,27,23,15,7
1355,43,39,35,31,19,15
1356,75,71,71,67,59,55
1357,139,139,139,139,135,131
1358,243,247,247,251,251,251
1359,255,255,255,255,255,255
1360,215,207,207,203,199,199
1361,11,11,11,11,7,7
1362,0,0,0,0,0,0
1363,0,3,7,7,11,11
1364,43,47,47,51,55,55
1365,119,123,127,131,135,139
1366,187,195,199,203,211,215
1367,239,251,255,255,255,255
1368,255,255,255,255,255,255
1369,255,255,255,255,255,255
1370,255,255,255,255,255,255
1371,255,255,255,255,255,255
1372,255,255,255,255,255,255
1373,255,255,255,255,255,255
1374,255,255,255,255,255,255
1375,255,251,251,247,247,247
1376,219,215,215,215,215,215
1377,203,203,203,203,207,207
1378,215,215,219,219,219,223
1379,243,247,251,251,255,255
1380,255,255,255,255,255,255
1381,255,255,255,255,255,255
1382,255,255,255,255,255,255
1383,255,255,255,255,255,255
1384,255,255,255,255,255,255
1385,255,255,255,255,255,255
1386,255,255,255,255,255,255
1387,247,251,251,255,255,255
1388,243,243,247,247,255,255
1389,255,255,255,255,255,255
1390,255,255,255,255,255,255
1391,255,255,255,255,255,255
1392,255,255,255,255,255,255
1393,255,255,255,255,255,255
1394,255,255,255,255,255,255
1395,255,255,255,255,255,255
1396,255,255,255,255,255,255
1397,255,255,255,255,255,255
1398,255,255,255,255,255,255
1399,255,255,255,255,255,255
1400,255,255,255,255,255,255
1401,255,255,255,255,255,255
1402,255,255,255,255,255,255
1403,255,255,255,255,255,255
1404,255,255,255,255,255,255
1405,255,255,255,255,255,255
1406,255,255,255,255,255,255
1407,255,255,255,255,255,255
1408,255,255,255,255,255,255
1409,247,243,243,239,235,231
1410,155,151,147,147,139,135
1411,63,59,59,59,55,55
1412,0,0,0,0,0,0
1413,0,0,0,0,0,0
1414,139,143,143,143,143,143
1415,251,251,247,247,243,239
1416,255,255,255,255,255,255
1417,255,255,255,255,255,255
1418,255,255,255,255,255,255
1419,255,255,255,255,255,255
1420,255,255,255,255,255,255
1421,255,255,255,255,255,255
1422,255,255,255,255,255,255
1423,255,255,255,255,255,255
1424,255,255,255,255,255,255
1425,255,255,255,255,255,255
1426,255,255,255,255,255,255
1427,255,255,255,255,255,255
1428,255,251,251,251,251,251
1429,211,211,207,207,203,199
1430,163,163,163,159,155,151
1431,115,115,115,111,107,107
1432,83,83,83,79,79,75
1433,95,95,95,95,95,95
1434,139,139,143,143,143,147
1435,231,235,235,235,235,235
1436,255,255,255,255,255,255
1437,255,255,255,255,255,255
1438,255,255,255,255,255,255
1439,255,255,255,255,255,255
1440,255,255,255,255,255,255
1441,255,255,255,255,255,255
1442,255,255,255,255,255,255
